# Time (s),X (m),Y (m),Z (m),E0,E1,E2,E3,W1 (rad/s),W2 (rad/s),W3 (rad/s)
0.600505,0.015219,0.839296,111.325136,0.289835,3.419552,32.149783,0.997058,-0.074524,0.017894,-0.000739,0.191188,-0.133063,-0.000000
0.604513,0.016399,0.853077,111.454425,0.298748,3.457155,32.363287,0.997086,-0.074203,0.017666,-0.000728,0.129893,-0.094783,-0.000000
0.609241,0.017836,0.869527,111.608040,0.309083,3.501184,32.614423,0.997106,-0.073981,0.017495,-0.000719,0.058855,-0.050569,-0.000000
0.613969,0.019322,0.886185,111.762840,0.319291,3.544966,32.864765,0.997112,-0.073921,0.017424,-0.000715,-0.007902,-0.009163,-0.000000
0.615962,0.019962,0.893269,111.828446,0.323573,3.563373,32.970052,0.997110,-0.073942,0.017423,-0.000715,-0.034094,0.007042,-0.000000
0.617955,0.020611,0.900389,111.894261,0.327851,3.581767,33.075196,0.997106,-0.073988,0.017438,-0.000715,-0.058793,0.022299,-0.000000
0.619948,0.021269,0.907546,111.960286,0.332130,3.600155,33.180194,0.997101,-0.074058,0.017467,-0.000716,-0.081835,0.036510,-0.000000
0.623935,0.022610,0.921970,112.092963,0.340709,3.636940,33.389750,0.997084,-0.074262,0.017565,-0.000720,-0.122472,0.061504,-0.000000
0.627921,0.023985,0.936541,112.226475,0.349344,3.673783,33.598704,0.997061,-0.074539,0.017709,-0.000725,-0.155076,0.081466,-0.000000
0.631907,0.025395,0.951258,112.360818,0.358061,3.710724,33.807048,0.997032,-0.074873,0.017886,-0.000733,-0.179233,0.096161,-0.000000
0.635893,0.026840,0.966123,112.495990,0.366877,3.747794,34.014778,0.997001,-0.075246,0.018088,-0.000741,-0.194884,0.105567,-0.000000
0.641953,0.029104,0.989006,112.703068,0.380495,3.804434,34.329398,0.996949,-0.075852,0.018417,-0.000755,-0.203275,0.110327,-0.000000
0.646945,0.031032,1.008117,112.875106,0.391919,3.851374,34.587531,0.996905,-0.076353,0.018689,-0.000766,-0.197501,0.106424,-0.000000
0.651938,0.033018,1.027463,113.048429,0.403512,3.898513,34.844431,0.996864,-0.076829,0.018945,-0.000777,-0.182282,0.096725,-0.000000
0.655915,0.034641,1.043044,113.187424,0.412850,3.936165,35.048050,0.996834,-0.077174,0.019127,-0.000784,-0.164943,0.085821,-0.000000
0.659893,0.036302,1.058774,113.327228,0.422261,3.973870,35.250705,0.996807,-0.077482,0.019285,-0.000791,-0.144397,0.072982,-0.000000
0.663870,0.038000,1.074655,113.467836,0.431726,4.011601,35.452390,0.996784,-0.077747,0.019417,-0.000796,-0.121945,0.059017,-0.000000
0.667847,0.039736,1.090686,113.609244,0.441228,4.049327,35.653105,0.996765,-0.077966,0.019520,-0.000800,-0.098830,0.044694,-0.000000
0.673948,0.042473,1.115566,113.827693,0.455829,4.107114,35.959100,0.996743,-0.078214,0.019624,-0.000803,-0.064642,0.023606,-0.000000
0.680049,0.045298,1.140799,114.048002,0.470412,4.164730,36.262953,0.996731,-0.078364,0.019667,-0.000803,-0.035001,0.005434,-0.000000
